Title,Region,Suburb,BodyStyle,Year,Odometer,Fuel,Transmission,EngineSize,Cylinders,Seats,ExteriorColour,Model,ModelDetail,Make,Price,LogPrice
2014 Toyota Aqua G PKG**ALLOYS**,Auckland,Auckland,Hatchback,2014,135264,Hybrid,Automatic,1496.0,0,5,Black,Aqua,G PKG**ALLOYS**,Toyota,7890,8.97335141383992
2023 Toyota RAV4 GX 2.0P CVT FWD SUV,Wellington,Wellington,RV/SUV,2023,49304,Petrol,Automatic,1987.0,0,5,Deep Sea Blue,RAV4,GX 2.0P CVT FWD SUV,Toyota,34385,10.445375701753937
2021 Toyota Corolla Fielder Hybrid,Waikato,Hamilton,Station Wagon,2021,85598,Hybrid,Automatic,1496.0,0,5,Silver,Corolla,Fielder Hybrid,Toyota,17980,9.79701530802561
2024 Toyota RAV4 GXL 2.5P HV ECVT AWD SUV,Wellington,Wellington,RV/SUV,2024,12249,Hybrid,Automatic,2487.0,0,5,Graphite,RAV4,GXL 2.5P HV ECVT AWD SUV,Toyota,47990,10.77874793485229
2022 Toyota Corolla Cross GXL 2.0P HEV,Wellington,Wellington,RV/SUV,2022,41870,Hybrid,Automatic,1987.0,0,5,Frosted White,Corolla,Cross GXL 2.0P HEV,Toyota,39990,10.596384701840863
2017 Toyota Corolla GLX,Auckland,Auckland,Hatchback,2017,66719,Petrol,Automatic,1798.0,0,5,Silver,Corolla,GLX,Toyota,15950,9.67721410821299
2017 Toyota Corolla 1.5 Hybrid Automatic Wagon...,Manawatu,Feilding,Station Wagon,2017,102578,Hybrid,Automatic,1497.0,0,0,Silver,Corolla,1.5 Hybrid Automatic Wagon - Certified Import,Toyota,17990,9.79757132694458
2012 Toyota Prius S PKG**SALE!! SALE!! SALE!!,Auckland,Auckland,Hatchback,2012,146868,Hybrid,Automatic,1797.0,0,5,Silver,Prius,S PKG**SALE!! SALE!! SALE!!,Toyota,7970,8.98343977178426
2014 Toyota Aqua G PKG**PUSH START**SALE!! SALE!!,Auckland,Auckland,Hatchback,2014,147695,Hybrid,Automatic,1496.0,0,5,Black,Aqua,G PKG**PUSH START**SALE!! SALE!!,Toyota,7890,8.97335141383992
2012 Toyota Aqua PUSH START**R/CAMERA**,Auckland,Auckland,Hatchback,2012,146406,Hybrid,Automatic,1496.0,0,5,Silver,Aqua,PUSH START**R/CAMERA**,Toyota,7470,8.918650278126863
2015 Toyota Hilux SR5 3.0D/4WD/5AT,Waikato,Morrinsville,Ute,2015,160325,Diesel,Automatic,2982.0,0,5,Grey,Hilux,SR5 3.0D/4WD/5AT,Toyota,36995,10.518538047359652
2016 Toyota Aqua G,Wellington,Lower Hutt,Hatchback,2016,71340,Hybrid,Automatic,1500.0,0,5,Purple,Aqua,G,Toyota,13980,9.5453830157878
2018 Toyota Aqua S HYBRID/ PUSH START,Wellington,Lower Hutt,Hatchback,2018,108000,Hybrid,Automatic,1500.0,0,5,Lightblue,Aqua,S HYBRID/ PUSH START,Toyota,12980,9.471164990258082
2014 Toyota Aqua BLACK SOFT LEATHER SELECTION,Wellington,Lower Hutt,Hatchback,2014,62570,Hybrid,Automatic,1500.0,0,5,Yellow,Aqua,BLACK SOFT LEATHER SELECTION,Toyota,11980,9.39099387166944
2016 Toyota Prius S PKG**LOW KMS**,Auckland,Auckland,Sedan,2016,65660,Hybrid,Automatic,1496.0,0,5,White,Prius,S PKG**LOW KMS**,Toyota,14890,9.608445125678054
2014 Toyota Camry GL,Waikato,Hamilton,Sedan,2014,144016,Petrol,Automatic,2494.0,0,5,Black,Camry,GL,Toyota,11990,9.39182824802156
2021 Toyota Corolla GX,Auckland,Auckland,Hatchback,2021,70542,Petrol,Automatic,1987.0,0,5,White,Corolla,GX,Toyota,20640,9.9349862195955
2024 Toyota Hiace Diesel 12 Seat Minibus,Canterbury,Christchurch,Van,2024,7000,Diesel,Automatic,2754.0,0,0,Silver,Hiace,Diesel 12 Seat Minibus,Toyota,68499,11.134574425603612
2015 Toyota Corolla FIELDER HV G WXB,Canterbury,Christchurch,Station Wagon,2015,96000,Hybrid,Automatic,1496.0,0,0,Purple,Corolla,FIELDER HV G WXB,Toyota,16990,9.740380214665977
2012 Toyota Prius PHV Plug In Hybrid 1.8 Petrol...,Manawatu,Levin,Hatchback,2012,140794,Plug-in hybrid,Automatic,1798.0,0,5,Blue,Prius,PHV Plug In Hybrid 1.8 Petrol S 5 Dr Hatch,Toyota,9990,9.2093398716426
2014 Toyota Aqua,Northland,Northland,Hatchback,2014,96822,Hybrid,Automatic,1496.0,0,5,Grey,Aqua,,Toyota,13990,9.546098067659527
2021 Toyota Highlander GXL,Manawatu,Palmerston North,RV/SUV,2021,127647,Petrol,Automatic,3456.0,0,7,White,Highlander,GXL,Toyota,43040,10.669885194835667
2018 Toyota Corolla HYBRID 1.8PH/CVT,Bay of Plenty,Mt Maunganui,Hatchback,2018,96219,Hybrid,Automatic,1798.0,0,5,White,Corolla,HYBRID 1.8PH/CVT,Toyota,19990,9.902987427494446
"2014 Toyota Aqua G Push Start, Leather",Auckland,Auckland,Hatchback,2014,100412,Hybrid,Automatic,1500.0,0,5,Yellow,Aqua,"G Push Start, Leather",Toyota,9950,9.205327830152639
2020 Toyota Hilux SR TD DC 4WD,Hawke's Bay,Napier,Ute,2020,187016,Diesel,Automatic,2755.0,0,5,White,Hilux,SR TD DC 4WD,Toyota,38165,10.54967414423257
2015 Toyota Aqua G PKG**PUSH START**HEATED SEAT...,Auckland,Auckland,Hatchback,2015,117750,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,G PKG**PUSH START**HEATED SEATS**SALE!! SALE!!,Toyota,9470,9.155884186180124
2012 Toyota Aqua Hybrid S Push Start,Auckland,Auckland,Hatchback,2012,147428,Hybrid,Automatic,1500.0,0,5,Pearl,Aqua,Hybrid S Push Start,Toyota,6970,8.84937050375457
2015 Toyota RAV4 GXL SUV,Southland,Invercargill,RV/SUV,2015,314429,Petrol,Automatic,1986.0,0,5,Red,RAV4,GXL SUV,Toyota,9990,9.2093398716426
2012 Toyota Prius Alpha Hybrid S,Auckland,Auckland,Station Wagon,2012,93393,Hybrid,Automatic,1800.0,0,5,Light Blue,Prius,Alpha Hybrid S,Toyota,9970,9.207335862955883
2013 Toyota Hilux TD EC 2WD,Waikato,Hamilton,Ute,2013,147022,Diesel,Automatic,2982.0,0,4,White,Hilux,TD EC 2WD,Toyota,17640,9.777924329560783
2018 Toyota Hiace,Northland,Whangarei,Van,2018,127734,Diesel,Automatic,2754.0,0,6,White,Hiace,,Toyota,29710,10.299238968456653
2012 Toyota Aqua Hybrid S Push Start,Auckland,Auckland,Hatchback,2012,67282,Hybrid,Automatic,1500.0,0,5,Silver,Aqua,Hybrid S Push Start,Toyota,8470,9.0442857876461
2012 Toyota Aqua Hybrid S Push Start,Auckland,Auckland,Hatchback,2012,84059,Hybrid,Automatic,1500.0,0,5,Pearl,Aqua,Hybrid S Push Start,Toyota,7970,8.98343977178426
"2014 Toyota Highlander GX 3.5 4WD, NEW SHAPE, V...",Auckland,Auckland,RV/SUV,2014,255032,Petrol,Automatic,3456.0,0,7,Silver,Highlander,"GX 3.5 4WD, NEW SHAPE, VERY TIDY, 7 SEATER",Toyota,17990,9.79757132694458
2017 Toyota Aqua 1.5 Hybrid S Style Black Hatch...,Manawatu,Feilding,Hatchback,2017,85521,Hybrid,Automatic,1497.0,0,5,Blue,Aqua,1.5 Hybrid S Style Black Hatch - Certified Import,Toyota,16990,9.740380214665977
2021 Toyota Hilux SR5 CRUISER 2.8DT 6AT 2WD,Wellington,Wellington,Ute,2021,91135,Diesel,Automatic,2755.0,0,5,Graphite,Hilux,SR5 CRUISER 2.8DT 6AT 2WD,Toyota,49990,10.819578264407616
2016 Toyota Prius 1.8 S Alpha Facelift,Canterbury,Christchurch,Station Wagon,2016,142000,Hybrid,Automatic,1800.0,0,5,Silver,Prius,1.8 S Alpha Facelift,Toyota,14230,9.563107691083898
2013 Toyota Aqua HYBRID,Wellington,Lower Hutt,Hatchback,2013,125590,Hybrid,Automatic,1490.0,0,5,White,Aqua,HYBRID,Toyota,9995,9.209840246934501
2015 Toyota Prius,Canterbury,Christchurch,Hatchback,2015,175500,Petrol,Automatic,1797.0,0,5,Green,Prius,,Toyota,14880,9.607773308387083
2015 Toyota Yaris GX 1.3L Manual NZ New,Wellington,Wellington,Hatchback,2015,151835,Petrol,Manual,1299.0,0,5,Blue,Yaris,GX 1.3L Manual NZ New,Toyota,10990,9.304741047397666
2021 Toyota RAV4 GX,Otago,Dunedin,RV/SUV,2021,82299,Hybrid,Automatic,2487.0,0,5,Silver,RAV4,GX,Toyota,33710,10.425549808228107
2013 Toyota Prius Alpha S Rear Camera,Auckland,New Lynn,Station Wagon,2013,94466,Hybrid,Automatic,1800.0,0,5,Dark Blue Mica,Prius,Alpha S Rear Camera,Toyota,11495,9.349667437197281
2019 Toyota C-HR 1.8 Hybrid G Mode Nero + Warranty,Wellington,Wellington,RV/SUV,2019,46573,Hybrid,Automatic,1798.0,0,5,Shadow Platinum,C-HR,1.8 Hybrid G Mode Nero + Warranty,Toyota,31990,10.373178632943564
2021 Toyota Corolla GX,Otago,Dunedin,Hatchback,2021,55147,Hybrid,Automatic,1798.0,0,5,White,Corolla,GX,Toyota,23540,10.066456380814268
"2014 Toyota Prius Alpha 5-seat *ONLY 48,697km*",Auckland,Auckland,Station Wagon,2014,48697,Petrol,Automatic,1800.0,0,5,Pearl White,Prius,"Alpha 5-seat *ONLY 48,697km*",Toyota,19550,9.880730565413511
2013 Toyota Prius ALPHA,Canterbury,Christchurch,Station Wagon,2013,170500,Petrol,Automatic,1797.0,0,5,Grey,Prius,ALPHA,Toyota,7580,8.933268478636418
2017 Toyota C-HR 1.8 Hybrid G SUV - Certified I...,Wairarapa,Masterton,RV/SUV,2017,76286,Hybrid,Automatic,1798.0,0,0,Silver,C-HR,1.8 Hybrid G SUV - Certified Import,Toyota,25950,10.163926888594034
2017 Toyota Corolla GX,Auckland,Auckland,Hatchback,2017,93089,Petrol,Automatic,1798.0,0,5,White,Corolla,GX,Toyota,14288,9.567175303116281
2022 Toyota Hilux SR5 2.8DT Automatic 2WD Doubl...,Wairarapa,Masterton,Ute,2022,75247,Diesel,Automatic,2755.0,0,5,Glacier White,Hilux,"SR5 2.8DT Automatic 2WD Double Cab Ute - Canopy, Towbar",Toyota,40990,10.621083413498383
2017 Toyota C-HR,Waikato,Morrinsville,Hatchback,2017,93655,Hybrid,Automatic,1797.0,0,5,White,C-HR,,Toyota,21995,9.99857043378282
2017 Toyota Hiace ZL TD,Auckland,Auckland,Van,2017,249878,Diesel,Automatic,2982.0,0,2,White,Hiace,ZL TD,Toyota,20445,9.925493632798743
2012 Toyota Prius,Canterbury,Christchurch,Station Wagon,2012,100285,Hybrid,Automatic,1797.0,0,5,Blue,Prius,,Toyota,13500,9.51044496442652
2017 Toyota C-HR G SPEC HYBRID,Auckland,,Hatchback,2017,125038,Hybrid,Automatic,1800.0,0,5,Red,C-HR,G SPEC HYBRID,Toyota,21860,9.99241376173053
2016 Toyota Aqua 1.5 Hybrid S + Warranty,Wellington,Wellington,Hatchback,2016,37851,Hybrid,Automatic,1497.0,0,5,Blue,Aqua,1.5 Hybrid S + Warranty,Toyota,17990,9.79757132694458
2014 Toyota Camry Hybrid G Model,Canterbury,Christchurch,Sedan,2014,41631,Hybrid,Automatic,2500.0,0,5,Black,Camry,Hybrid G Model,Toyota,18950,9.849559210510572
2018 Toyota Yaris GX 1.3P Hatch NZ New,Wellington,Wellington,Hatchback,2018,124230,Petrol,Automatic,1298.0,0,5,Tidal Blue,Yaris,GX 1.3P Hatch NZ New,Toyota,11990,9.39182824802156
2022 Toyota RAV4 GX,Nelson Bays,Nelson,RV/SUV,2022,46821,Hybrid,Automatic,2487.0,0,5,Silver,RAV4,GX,Toyota,39665,10.588224465736102
"2015 Toyota Aqua S Model, Push Start, New Shape",Canterbury,Christchurch,Hatchback,2015,38300,Hybrid,Automatic,1500.0,0,5,Black,Aqua,"S Model, Push Start, New Shape",Toyota,11950,9.388486557359657
2013 Toyota Prius Alpha 7 Seater S Model,Canterbury,Christchurch,Station Wagon,2013,38900,Hybrid,Automatic,1800.0,0,5,Silver,Prius,Alpha 7 Seater S Model,Toyota,16950,9.738023112808596
2017 Toyota Hilux SR5 Limited TD DC 2WD,Canterbury,Christchurch,Ute,2017,106025,Diesel,Automatic,2755.0,0,5,Grey,Hilux,SR5 Limited TD DC 2WD,Toyota,31990,10.373178632943564
2021 Toyota RAV4 GX,Waikato,Hamilton,RV/SUV,2021,79527,Hybrid,Automatic,2487.0,0,5,White,RAV4,GX,Toyota,36210,10.497090602759688
2021 Toyota Corolla GX,Northland,Whangarei,Hatchback,2021,58138,Hybrid,Automatic,1798.0,0,5,White,Corolla,GX,Toyota,24210,10.094521049932105
2018 Toyota Corolla GX,Canterbury,Christchurch,Sedan,2018,131384,Petrol,Automatic,1798.0,0,5,White,Corolla,GX,Toyota,12990,9.471935109664646
2020 Toyota Hiace ZR / NZ New / Rev Camera / TSS,Auckland,Auckland,Van,2020,72999,Diesel,Automatic,2755.0,0,0,Blue,Hiace,ZR / NZ New / Rev Camera / TSS,Toyota,39995,10.596509725282923
2021 Toyota RAV4 GXL,Wellington,Porirua,RV/SUV,2021,142752,Hybrid,Automatic,2487.0,0,5,Grey,RAV4,GXL,Toyota,33040,10.405474227634915
2019 Toyota Hilux SR 4WD X/CAB AUTO DIESEL NZ NEW,Manawatu,Manawatu,Ute,2019,120000,Diesel,Automatic,2800.0,0,4,Burgundy,Hilux,SR 4WD X/CAB AUTO DIESEL NZ NEW,Toyota,39995,10.596509725282923
2021 Toyota RAV4 GX,Auckland,Auckland,RV/SUV,2021,53269,Hybrid,Automatic,2487.0,0,5,Silver,RAV4,GX,Toyota,36710,10.51080447649088
2017 Toyota C-HR C-HR G,Auckland,Auckland,RV/SUV,2017,67000,Hybrid,Automatic,1800.0,0,5,Silver,C-HR,C-HR G,Toyota,24999,10.126591103050316
2013 Toyota Aqua Hybrid push start gen 30909 ks...,Auckland,Auckland,Hatchback,2013,30909,Hybrid,Automatic,1500.0,0,0,Red,Aqua,Hybrid push start gen 30909 ks HEATED seats reverse cam 1 Jap own,Toyota,10970,9.302919553269277
2020 Toyota Yaris Hybrid,Canterbury,Canterbury,Hatchback,2020,90000,Hybrid,Automatic,1490.0,0,0,White,Yaris,Hybrid,Toyota,19990,9.902987427494446
2013 Toyota Prius ALPHA; Push Start;new wof,Auckland,Auckland,Station Wagon,2013,131240,Hybrid,Automatic,1797.0,0,5,Silver,Prius,ALPHA; Push Start;new wof,Toyota,11250,9.328123407632566
2018 Toyota Corolla Hybrid,Bay of Plenty,Tauranga,Hatchback,2018,128890,Hybrid,Automatic,1798.0,0,5,White,Corolla,Hybrid,Toyota,17140,9.749170192151771
2023 Toyota RAV4 GXL 2.5P Automatic AWD SUV - S...,Manawatu,Feilding,RV/SUV,2023,46063,Petrol,Automatic,2487.0,0,5,Graphite,RAV4,GXL 2.5P Automatic AWD SUV - Signature Class,Toyota,38990,10.571060481976643
2013 Toyota Hilux TD EC 2WD,Waikato,Hamilton,Ute,2013,106962,Diesel,Manual,2982.0,0,4,White,Hilux,TD EC 2WD,Toyota,18140,9.805874723669127
2021 Toyota RAV4 GX,Waikato,Hamilton,RV/SUV,2021,82568,Hybrid,Automatic,2487.0,0,5,White,RAV4,GX,Toyota,35210,10.469085412149099
2018 Toyota Hilux SR5 2.8DT D Cab 6 sp auto,Auckland,Auckland,Ute,2018,139100,Diesel,Automatic,2755.0,0,5,Silver,Hilux,SR5 2.8DT D Cab 6 sp auto,Toyota,29995,10.308785980087194
2019 Toyota Corolla FIELDER HYBRID G FULL SERVI...,Auckland,New Lynn,Station Wagon,2019,68027,Hybrid,Automatic,1500.0,0,0,Cobalt Blue,Corolla,FIELDER HYBRID G FULL SERVICE HISTORY,Toyota,19495,9.877913301416697
2022 Toyota RAV4 GX 2.0P CVT Automatic SUV - Si...,Manawatu,Levin,RV/SUV,2022,45890,Petrol,Automatic,1987.0,0,5,Glacier White,RAV4,GX 2.0P CVT Automatic SUV - Signature Class,Toyota,34990,10.462817585361734
2021 Toyota Corolla GX,Northland,Whangarei,Hatchback,2021,53781,Hybrid,Automatic,1798.0,0,5,White,Corolla,GX,Toyota,24410,10.102748163387005
2022 Toyota Yaris Cross Hybrid X,Canterbury,Christchurch,RV/SUV,2022,42500,Hybrid,Automatic,1500.0,0,5,Gold,Yaris,Cross Hybrid X,Toyota,28430,10.255200204645046
2016 Toyota Land Cruiser Prado 2.8 TX 4WD Diese...,Canterbury,Christchurch,RV/SUV,2016,61900,Diesel,Automatic,2800.0,0,5,Wine Red,Land Cruiser Prado,2.8 TX 4WD Diesel Facelift,Toyota,44930,10.712861002064205
2018 Toyota Corolla GX,Auckland,Auckland,Hatchback,2018,69900,Petrol,Automatic,1798.0,0,0,Blue,Corolla,GX,Toyota,14950,9.612466578818832
"2021 Toyota Aqua S STYLE BLACK, TSS, 360 Camera",Auckland,Auckland,Hatchback,2021,36377,Hybrid,Automatic,1500.0,0,5,Blue,Aqua,"S STYLE BLACK, TSS, 360 Camera",Toyota,17995,9.79784922051313
2018 Toyota Aqua Hybrid,Canterbury,Christchurch,Hatchback,2018,96000,Hybrid,Automatic,1496.0,0,0,White,Aqua,Hybrid,Toyota,12990,9.471935109664646
2014 Toyota Prius **Reverse camera**Push Start*...,Waikato,Waikato,Hatchback,2014,124000,Hybrid,Automatic,1797.0,0,5,White,Prius,**Reverse camera**Push Start* S model**,Toyota,10950,9.301094735244646
2016 Toyota Corolla GX,Auckland,Auckland,Sedan,2016,114188,Petrol,Automatic,1798.0,0,5,White,Corolla,GX,Toyota,11769,9.373224234877663
2016 Toyota Corolla Fielder 1.5G Aero Tourer *M...,Auckland,Auckland,Station Wagon,2016,89300,Petrol,Manual,1500.0,0,5,Orange,Corolla,Fielder 1.5G Aero Tourer *Manual*,Toyota,13950,9.543234787249512
2013 Toyota Aqua **Reverse Camera*Push Start*,Waikato,Waikato,Hatchback,2013,136000,Hybrid,Automatic,1496.0,0,5,Red,Aqua,**Reverse Camera*Push Start*,Toyota,7490,8.921324076511265
2023 Toyota Yaris HYBRID X *Safety Sense*,Auckland,Auckland,Hatchback,2023,39000,Hybrid,Automatic,1500.0,0,5,Silver,Yaris,HYBRID X *Safety Sense*,Toyota,22445,10.018823151216033
2016 Toyota Prius ***Hybrid*Reverse Camera*2-keys*,Waikato,Waikato,Station Wagon,2016,137000,Hybrid,Automatic,1797.0,0,5,Red,Prius,***Hybrid*Reverse Camera*2-keys*,Toyota,15490,9.647949933410914
2015 Toyota Corolla *8Hybriid*Airbags*,Waikato,Waikato,Station Wagon,2015,118000,Hybrid,Automatic,1496.0,0,5,Blue,Corolla,*8Hybriid*Airbags*,Toyota,12490,9.432683603119623
2013 Toyota Prius Alpha S *7-SEATER* Hybrid,Auckland,Auckland,Station Wagon,2013,97000,Hybrid,Automatic,1800.0,0,7,Pearl White,Prius,Alpha S *7-SEATER* Hybrid,Toyota,13445,9.506362568702965
2013 Toyota Vellfire **Reverse Camera*Cruise Co...,Waikato,Waikato,Station Wagon,2013,135600,Hybrid,Automatic,2362.0,0,6,White,Vellfire,**Reverse Camera*Cruise Control*Sunroof**,Toyota,22490,10.020826044953361
2019 Toyota Prius Alpha G Model,Auckland,Auckland,Station Wagon,2019,63305,Hybrid,Automatic,1790.0,0,5,Silver,Prius,Alpha G Model,Toyota,22950,10.04107321548869
2015 Toyota Aqua X URBAN,Auckland,Auckland,Hatchback,2015,126193,Hybrid,Automatic,1496.0,0,5,Black,Aqua,X URBAN,Toyota,10890,9.295600215927006
2021 Toyota RAV4 HYBRID LIMITED 2.5PH/4WD/NZ NE...,Auckland,Auckland,RV/SUV,2021,44372,Hybrid,Automatic,2487.0,0,5,Grey,RAV4,HYBRID LIMITED 2.5PH/4WD/NZ NEW/LOW KMS,Toyota,46995,10.757796492054402
2019 Toyota Aqua S Push-start NZ audio *ONLY 26...,Auckland,Auckland,Hatchback,2019,26679,Petrol,Automatic,1500.0,0,5,Silver,Aqua,"S Push-start NZ audio *ONLY 26,679km*",Toyota,17550,9.772809228894012
2014 Toyota Hiace ZL TD,Auckland,Auckland,Van,2014,79050,Diesel,Manual,2982.0,0,3,Silver,Hiace,ZL TD,Toyota,27990,10.2396025825095
2014 Toyota Prius S PKG**R/CAMERA**SALE!!,Auckland,Auckland,Hatchback,2014,136064,Hybrid,Automatic,1797.0,0,5,Silver,Prius,S PKG**R/CAMERA**SALE!!,Toyota,9270,9.1345386585599
2012 Toyota Aqua PUSH START**R/CAMERA**ALLOYS**,Auckland,Auckland,Hatchback,2012,99750,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,PUSH START**R/CAMERA**ALLOYS**,Toyota,7470,8.918650278126863
2014 Toyota Prius HYBRID REVERSING CAMERA,Auckland,New Lynn,Hatchback,2014,93217,Hybrid,Automatic,1800.0,0,5,Black,Prius,HYBRID REVERSING CAMERA,Toyota,10995,9.305195902988862
2020 Toyota Corolla Touring Hybrid S,Auckland,Auckland,Station Wagon,2020,94156,Hybrid,Automatic,1800.0,0,5,White,Corolla,Touring Hybrid S,Toyota,20800,9.94270826568941
2023 Toyota Yaris Cross GX 1.5P Signature Class,Wellington,Wellington,RV/SUV,2023,37866,Petrol,Automatic,1490.0,0,5,Blue Crush,Yaris,Cross GX 1.5P Signature Class,Toyota,28990,10.274706221915702
2013 Toyota Prius Hybrid,Wellington,Wellington,Hatchback,2013,62250,Hybrid,Automatic,1797.0,0,5,Red,Prius,Hybrid,Toyota,14850,9.605755144230846
2014 Toyota Vellfire 2.4Z GOLDEN EYES,Auckland,New Lynn,Van,2014,112095,Petrol,Automatic,2400.0,0,7,Pearl White,Vellfire,2.4Z GOLDEN EYES,Toyota,19995,9.90323752128092
2017 Toyota Hiace ZX TD,Canterbury,Christchurch,Van,2017,292847,Diesel,Manual,2982.0,0,2,Red,Hiace,ZX TD,Toyota,23990,10.08539235583374
2022 Toyota Corolla Touring Wagon G-X,Timaru - Oamaru,Timaru,Station Wagon,2022,66685,Petrol,Automatic,1800.0,0,5,Silver,Corolla,Touring Wagon G-X,Toyota,21795,9.989435864672492
2020 Toyota Corolla touring wgon 1800cc hybrid...,Canterbury,Christchurch,Hatchback,2020,54000,Hybrid,Automatic,1800.0,0,5,Pearl,Corolla,touring wgon 1800cc hybrid automatic airnbags abs alloys,Toyota,23990,10.08539235583374
2016 Toyota Highlander GXL 3.5P/4WD/6AT/SW,Auckland,Auckland,RV/SUV,2016,215760,Petrol,Automatic,3456.0,0,7,Grey,Highlander,GXL 3.5P/4WD/6AT/SW,Toyota,21995,9.99857043378282
2015 Toyota Aqua,Auckland,Auckland,Hatchback,2015,116372,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,,Toyota,8990,9.103868127465667
2013 Toyota Aqua,Taranaki,New Plymouth,Hatchback,2013,32556,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,,Toyota,13490,9.509703949201802
2016 Toyota Aqua,Manawatu,Palmerston North,Hatchback,2016,95983,Hybrid,Automatic,1496.0,0,5,Blue,Aqua,,Toyota,12990,9.471935109664646
2015 Toyota Aqua,Manawatu,Palmerston North,Hatchback,2015,59454,Hybrid,Automatic,1496.0,0,5,Red,Aqua,,Toyota,14990,9.615138591096644
2018 Toyota Corolla Sport,Manawatu,Palmerston North,Hatchback,2018,101010,Hybrid,Automatic,1797.0,0,5,White,Corolla,Sport,Toyota,23995,10.085600754292345
2019 Toyota Corolla Sport Hybrid 1.8L,Auckland,Auckland,Hatchback,2019,82000,Hybrid,Automatic,1800.0,0,5,Darkblue,Corolla,Sport Hybrid 1.8L,Toyota,21950,9.996522418503318
2016 Toyota Yaris GX,Auckland,Northshore,Hatchback,2016,59217,Petrol,Automatic,1299.0,0,5,White,Yaris,GX,Toyota,12875,9.463042725531936
2020 Toyota Yaris,Auckland,Auckland,Hatchback,2020,28638,Petrol,Automatic,996.0,0,5,Red,Yaris,,Toyota,17950,9.795345393916424
2014 Toyota Vellfire,Hawke's Bay,Napier,Station Wagon,2014,126069,Petrol,Automatic,2362.0,0,8,Blue,Vellfire,,Toyota,17990,9.79757132694458
2017 Toyota Yaris GX 1.3P 4AT FWD,Wellington,Wellington,Hatchback,2017,91254,Petrol,Automatic,1298.0,0,5,Blue Lagoon,Yaris,GX 1.3P 4AT FWD,Toyota,14990,9.615138591096644
2021 Toyota Yaris Cross Limited 1.5,Wellington,Wellington,RV/SUV,2021,58000,Hybrid,Automatic,1490.0,0,5,Golden Ore / Ink,Yaris,Cross Limited 1.5,Toyota,32990,10.403959764222627
2020 Toyota C-HR S GR Sport Low KMs Facelift,Canterbury,Christchurch,RV/SUV,2020,48800,Hybrid,Automatic,1800.0,0,5,Pearl White,C-HR,S GR Sport Low KMs Facelift,Toyota,30430,10.323184242891017
2015 Toyota Aqua Hybrid ** FACELIFT MODEL **,Wellington,Lower Hutt,Hatchback,2015,100138,Hybrid,Automatic,1500.0,0,5,Yellow,Aqua,Hybrid ** FACELIFT MODEL **,Toyota,13990,9.546098067659527
2017 Toyota C-HR C-HR S,Wellington,,RV/SUV,2017,92000,Hybrid,Automatic,1800.0,0,0,Pearl,C-HR,C-HR S,Toyota,22990,10.042814617757227
2019 Toyota Prius PRIUS S,Wellington,,Sedan,2019,116000,Hybrid,Automatic,1800.0,0,0,White,Prius,PRIUS S,Toyota,17990,9.79757132694458
2020 Toyota Camry G Hybrid TSS Radar Cruise,Auckland,Manukau,Sedan,2020,122857,Hybrid,Automatic,2500.0,0,5,Pearl,Camry,G Hybrid TSS Radar Cruise,Toyota,27860,10.234947247333796
2020 Toyota Yaris Hybrid Z,Auckland,Manukau,Hatchback,2020,56912,Hybrid,Automatic,1500.0,0,5,Red,Yaris,Hybrid Z,Toyota,24860,10.121015365064702
2014 Toyota Vellfire 2.4z Golden Eyes,Auckland,Manukau,Van,2014,150847,Petrol,Automatic,2400.0,0,7,Pearl,Vellfire,2.4z Golden Eyes,Toyota,18860,9.844798556187449
2018 Toyota C-HR G Led Edition,Auckland,Manukau,Hatchback,2018,109751,Hybrid,Automatic,1800.0,0,5,Red,C-HR,G Led Edition,Toyota,22860,10.037143937348802
2017 Toyota Hilux 4WD SR DIESEL MANUAL,Auckland,Manukau,Ute,2017,103934,Diesel,Manual,2755.0,0,5,White,Hilux,4WD SR DIESEL MANUAL,Toyota,41860,10.642085995999992
2014 Toyota Aqua S Spec,Auckland,Manukau,Hatchback,2014,106563,Hybrid,Automatic,1496.0,0,5,Black,Aqua,S Spec,Toyota,7860,8.969541885423252
2012 Toyota 86,Auckland,Auckland,Coupe,2012,78457,Petrol,Automatic,2000.0,0,4,White,86,,Toyota,22450,10.0190458931704
2015 Toyota Vitz U Package Push Start Super Low...,Canterbury,Canterbury,Hatchback,2015,37614,Petrol,Automatic,1300.0,0,5,Blue,Vitz,U Package Push Start Super Low Mileage,Toyota,11995,9.392245175273795
2014 Toyota Aqua G-GS Sport,Canterbury,Christchurch,Hatchback,2014,117754,Hybrid,Automatic,1500.0,0,0,White,Aqua,G-GS Sport,Toyota,13999,9.546741177474825
2021 Toyota Hilux SR5 Cruiser TD DC 4WD,Bay of Plenty,Rotorua,Ute,2021,103465,Diesel,Automatic,2755.0,0,5,White,Hilux,SR5 Cruiser TD DC 4WD,Toyota,49040,10.800391570610094
2016 Toyota Vitz F,Otago,Dunedin,Hatchback,2016,54858,Petrol,Automatic,1329.0,0,5,Yellow,Vitz,F,Toyota,14995,9.61547209118311
